CustomerID,CustomerName,Age,AgeCategory,Gender,Country,Rating,PurchaseValue,EngagementScore
C1904,Matthew Smith,53,Senior,Male,Germany,4.5,367.34,97.3
C1905,Jeffrey Pacheco,19,Young,Female,Canada,4.0,10.0,92.8
C1906,Mary Brown,31,Adult,Female,France,4.1,182.17,75.9
C1907,Rebecca Roman,30,Adult,Female,France,5.0,32.56,89.5
C1908,James Logan,46,Adult,Male,UK,3.6,135.92,66.2
C1909,Tara Johnson,29,Young,Female,UK,3.6,10.0,78.8
C1910,Michael Smith,56,Senior,Female,India,3.9,233.56,91.6
C1911,Mario Newton,19,Young,Female,France,4.6,112.97,69.4
C1912,Andrew Sellers,49,Adult,Female,Germany,2.7,257.19,60.4
C1913,Kimberly Lynch,30,Adult,Female,USA,2.4,54.99,34.3
C1914,Frank Blake,63,Senior,Female,USA,3.4,259.95,63.5
C1915,Roger Johnson,44,Adult,Male,Australia,2.7,200.21,79.8
C1916,Stephen Bryant,66,Senior,Female,UK,3.5,430.23,82.0
C1917,Kimberly Campbell,58,Senior,Female,France,4.2,419.36,74.1
C1918,Kimberly Johnson,34,Adult,Female,USA,3.2,344.24,55.3
C1919,Peter Thomas,57,Senior,Female,Pakistan,2.8,210.81,29.4
C1920,Brianna Mullen,48,Adult,Male,Canada,3.8,488.25,56.1
C1921,Eric Sampson,51,Senior,Male,France,4.4,63.64,59.5
C1922,Kathryn Brady,41,Adult,Female,USA,2.6,81.57,59.4
C1923,Tina Marks,62,Senior,Female,France,4.4,239.95,76.1
C1924,Michael Butler,52,Senior,Female,India,4.4,520.48,100.0
C1925,David Graves,65,Senior,Male,Germany,4.5,225.72,67.2
C1926,Michael Griffin,23,Young,Male,Canada,4.7,228.01,61.1
C1927,Jose Callahan,36,Adult,Female,Pakistan,5.0,76.97,60.3
C1928,Sara Scott,47,Adult,Female,Canada,3.6,363.51,67.2
C1929,Patricia Wallace,24,Young,Female,Pakistan,3.9,364.38,50.1
C1930,Jordan Armstrong,27,Young,Male,USA,3.5,344.69,67.2
C1931,Charles Cross,58,Senior,Female,UK,3.8,174.49,73.1
C1932,John White,49,Adult,Male,USA,4.9,165.2,68.8
C1933,Mr. Casey Pollard,51,Senior,Female,Canada,2.9,94.83,73.2
C1934,David Barrett,45,Adult,Male,India,3.2,260.06,72.8
C1935,Brandon Wright,32,Adult,Male,Pakistan,4.8,120.35,33.1
C1936,Robert Johnson,47,Adult,Female,UK,4.5,108.71,76.5
C1937,Daniel Smith,54,Senior,Female,USA,3.5,199.16,52.9
C1938,Brent Johns,46,Adult,Male,India,4.4,191.3,45.3
C1939,Joseph Fernandez,39,Adult,Female,Germany,4.0,185.44,45.1
C1940,Maria Montgomery,21,Young,Male,UK,4.9,305.97,72.8
C1941,Paul Cunningham,37,Adult,Male,France,3.9,259.49,61.0
C1942,Monica Reed MD,49,Adult,Male,USA,4.5,215.42,34.7
C1943,Holly Miller,53,Senior,Male,UK,5.0,271.96,73.6
C1944,Jessica Cunningham,67,Senior,Male,Germany,4.2,131.02,39.1
C1945,Catherine Smith,21,Young,Male,USA,3.8,262.63,67.5
C1946,Joseph Johnson,44,Adult,Male,Australia,4.3,268.07,69.3
C1947,James Simpson,34,Adult,Female,USA,3.5,69.63,80.9
C1948,Jenna Bradley,29,Young,Male,USA,5.0,369.48,97.1
C1949,Courtney Mejia,39,Adult,Female,USA,3.9,144.23,40.4
C1950,Amy Kelly,34,Adult,Male,India,3.6,260.84,64.1
C1951,Jennifer Carson,27,Young,Female,Germany,3.2,389.73,60.0
C1952,Daniel Lewis,18,Young,Male,France,4.6,361.08,72.8
C1953,Anthony Coleman,39,Adult,Male,USA,4.4,254.12,68.9
C1954,Michael Burton,43,Adult,Male,USA,3.5,206.5,58.7
C1955,Cynthia White,35,Adult,Male,Germany,4.2,363.7,57.1
C1956,Daniel Edwards,67,Senior,Male,India,2.7,330.96,44.9
C1957,Jeremiah Le,31,Adult,Female,Canada,3.9,175.8,82.8
C1958,Matthew Hendricks,64,Senior,Female,USA,4.1,154.61,73.3
C1959,Shannon Brown,46,Adult,Female,France,5.0,10.0,81.5
C1960,Trevor Mendoza,29,Young,Female,Canada,3.3,268.48,59.4
C1961,Hector Miller,53,Senior,Male,UK,2.9,240.08,53.2
C1962,Sydney Wilson,52,Senior,Male,India,3.2,386.34,45.6
C1963,Michael Russell,69,Senior,Male,USA,2.9,293.09,71.5
C1964,James Bell,29,Young,Male,Canada,4.7,410.11,46.3
C1965,Erin Lester,24,Young,Male,India,4.9,166.32,98.3
C1966,Patricia Walker,46,Adult,Female,Canada,4.0,386.58,41.5
C1967,Shelia Morris,28,Young,Male,Pakistan,4.7,186.53,69.9
C1968,Peter Allen,50,Senior,Male,UK,3.9,343.31,93.2
C1969,Tracy Medina,23,Young,Female,Canada,3.7,74.95,75.8
C1970,Howard Herrera,64,Senior,Female,UK,3.6,278.22,68.2
C1971,James Sheppard,32,Adult,Male,UK,3.6,11.84,47.6
C1972,Samantha Gutierrez,49,Adult,Female,Pakistan,2.7,217.94,40.1
C1973,Peggy Vargas,68,Senior,Female,India,4.0,302.84,78.9
C1974,Daniel Santana,28,Young,Male,Canada,3.8,187.48,92.1
C1975,Mary Drake,40,Adult,Male,USA,4.3,123.95,57.1
C1976,Denise Silva,43,Adult,Male,India,3.9,351.53,44.5
C1977,Nathan Palmer,51,Senior,Female,Pakistan,3.7,237.58,20.8
C1978,Laura Carter,63,Senior,Female,USA,3.2,191.25,47.3
C1979,William Nichols,51,Senior,Male,UK,3.9,255.03,63.0
C1980,Robert Davis,46,Adult,Male,UK,4.3,566.4,93.8
C1981,John Coffey,21,Young,Female,UK,3.0,388.42,77.1
C1982,Dr. Brian Miller Jr.,34,Adult,Male,Australia,3.9,389.51,70.5
C1983,Nicholas Garcia,52,Senior,Male,Pakistan,4.0,302.27,57.8
C1984,Lauren Davis,30,Adult,Female,Pakistan,3.3,269.98,54.5
C1985,Robert Davila,58,Senior,Female,Australia,3.4,10.0,90.3
C1986,Cathy Aguilar,56,Senior,Female,UK,4.0,168.52,68.6
C1987,Andrea Valentine,32,Adult,Female,India,3.0,192.33,27.2
C1988,Samantha Diaz,46,Adult,Female,Germany,4.0,25.01,52.9
C1989,Jason Lynch,46,Adult,Male,India,3.2,111.11,49.6
C1990,Lori Lee,28,Young,Female,USA,4.5,12.3,55.2
C1991,Melissa Morris,69,Senior,Male,Canada,5.0,245.4,75.1
C1992,George Alexander,49,Adult,Female,USA,3.2,348.25,63.1
C1993,Brandon Bowman,19,Young,Male,UK,4.2,382.81,63.6
C1994,Thomas Townsend,64,Senior,Female,India,3.3,299.77,88.6
C1995,Troy Castillo,31,Adult,Male,UK,4.5,134.39,52.5
C1996,Nathan Nolan,37,Adult,Male,France,2.9,18.15,98.6
C1997,Robert Monroe,39,Adult,Male,Germany,4.1,39.18,52.9
C1998,Anthony Brown,28,Young,Male,Pakistan,3.2,97.72,66.6
C1999,Lisa Cook,44,Adult,Female,UK,3.7,143.34,59.9
C2000,Bethany Richmond,20,Young,Female,USA,3.1,230.83,67.2
